,Make,Model,Variant,Ex-Showroom_Price,City_Mileage,Cylinders,Highway_Mileage,Drivetrain,Emission_Norm,Fuel_Type,Body_Type,Kerb_Weight,Gears,Ground_Clearance,Power_Steering,Power,Doors,Type,Audiosystem,Aux-in_Compatibility,Boot_Space,Child_Safety_Locks,Number_of_Airbags
1029,Mini,Countryman,Cooper S,3490000,12.0,4.0,16.0,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1587,8,132.0,Electric Power,192PS@5500rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,350,Yes,6.0
1030,Mini,Countryman,Cooper Sd,3740000,12.0,4.0,16.0,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1587,8,132.0,Electric Power,190PS@5500rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,350,Yes,6.0
1031,Mini,Countryman,Cooper S Jcw Inspired,4140000,12.0,4.0,16.0,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1587,8,132.0,Electric Power,192PS@5500rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,350,Yes,6.0
1032,Mini,Countryman,Black Edition,4240000,12.0,4.0,16.0,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1587,8,132.0,Electric Power,192PS@5500rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,350,Yes,6.0
1033,Mini,Mercedes-Benz C-Class,C 220D Prime,4020000,12.0,4.0,16.0,RWD (Rear Wheel Drive),BS VI,Diesel,Sedan,1655,9,157.0,Electric Power,192bhp@3800rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,480,Yes,7.0
1034,Mini,Mercedes-Benz C-Class,C 220D Progressive,4670000,12.0,4.0,16.0,RWD (Rear Wheel Drive),BS VI,Diesel,Sedan,1655,9,157.0,Electric Power,192bhp@3800rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,480,Yes,7.0
1035,Mini,Mercedes-Benz C-Class,C 300D Amg Line,4974750,12.0,4.0,16.0,RWD (Rear Wheel Drive),BS VI,Diesel,Sedan,1655,9,157.0,Electric Power,241bhp@4200rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,480,Yes,7.0
1036,Mini,Mercedes-Benz C-Class,C 43 Amg,7500000,12.0,8.0,16.0,RWD (Rear Wheel Drive),BS VI,Petrol,Coupe,1730,7,112.0,Electric Power,503bhp@5500rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,435,Yes,7.0
1037,Mini,Mercedes-Benz C-Class,C 200 Prime,4090000,12.0,4.0,16.0,RWD (Rear Wheel Drive),BS VI,Petrol,Sedan,1655,9,157.0,Electric Power,181bhp@5800rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,480,Yes,7.0
1038,Mini,Mercedes-Benz C-Class,C 200 Progressive,4654000,12.0,4.0,16.0,RWD (Rear Wheel Drive),BS VI,Petrol,Sedan,1655,9,157.0,Electric Power,181bhp @5800rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,480,Yes,7.0
1039,Toyota,Prius,Z8,4509000,15.1,4.0,18.7,FWD (Front Wheel Drive),BS IV,Hybrid,Sedan,1655,5,165.0,Electro-Hydraulic,98PS@5200rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,480,Yes,7.0
1040,Lexus,Es,300H,5695000,17.8,4.0,18.7,FWD (Front Wheel Drive),BS IV,Hybrid,Sedan,1670,5,165.0,Electric Power,176Bhp@5700rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,480,Yes,1.0
1041,Lexus,Nx 300H,F-Sport,6060000,17.8,6.0,18.7,AWD (All Wheel Drive),BS IV,Petrol,SUV,1905,5,165.0,Electric Power,194PS@5700rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,475,Yes,8.0
1042,Lexus,Nx 300H,Luxury,5990000,17.8,6.0,18.7,AWD (All Wheel Drive),BS IV,Petrol,SUV,1785,5,165.0,Electric Power,194PS@5700rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,475,Yes,8.0
1043,Jaguar,F-Pace,Prestige,6463780,21.27,4.0,18.7,AWD (All Wheel Drive),BS IV,Diesel,SUV,1830,5,213.0,Electric Power,180ps@5500rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,650,Yes,6.0
1044,Jaguar,F-Pace,Prestige Petrol,6422809,21.27,4.0,18.7,AWD (All Wheel Drive),BS IV,Petrol,SUV,1830,5,213.0,Electric Power,247bhp@5500rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,650,Yes,6.0
1045,Volvo,V90 Cross Country,D5 Inscription,6531000,13.2,4.0,18.7,AWD (All Wheel Drive),BS IV,Diesel,SUV,2962,8,210.0,Electro-Hydraulic,235PS@4250RPM,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,530,Yes,6.0
1046,Audi,A5 Cabriolet,2.0 Tdi,6948200,13.2,4.0,18.7,FWD (Front Wheel Drive),BS IV,Diesel,Convertible,1875,7,210.0,Yes,190ps @ 3800-4200rpm,2.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,480,Yes,4.0
1047,Audi,Mercedes-Benz Gle,300D 4Matic,7370000,13.2,4.0,18.7,AWD (All Wheel Drive),BS VI,Diesel,SUV,1875,9,210.0,Electro-Hydraulic,245PS@4200rpm,5.0,Automatic,DVD Player with USB & Aux-in,Yes,825,Yes,7.0
1048,Audi,Mercedes-Benz Gle,400D 4Matic Hip Hop Edition,12500000,13.2,6.0,18.7,AWD (All Wheel Drive),BS VI,Diesel,SUV,2150,9,210.0,Electro-Hydraulic,330PS@3600-4200rpm,5.0,Automatic,DVD Player with USB & Aux-in,Yes,825,Yes,7.0
1049,Audi,Mercedes-Benz Cls,300D,8470000,13.2,4.0,18.7,RWD (Rear Wheel Drive),BS VI,Diesel,Sedan,2150,9,210.0,Electric Power,245Bhp@4200RPM,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,825,Yes,7.0
1050,Bmw,X7,Xdrive 40I,10490000,13.2,6.0,18.7,AWD (All Wheel Drive),BS VI,Petrol,SUV,2150,8,210.0,Yes,335 bhp @ 5500 rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,326,Yes,9.0
1051,Bmw,X7,Xdrive30D Dpe Signature,10250000,13.2,6.0,18.7,AWD (All Wheel Drive),BS VI,Diesel,SUV,2150,8,210.0,Yes,262 bhp @ 4000 rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,326,Yes,9.0
1052,Bmw,M4,Coupe,13590000,7.32,6.0,10.75,RWD (Rear Wheel Drive),BS IV,Petrol,Coupe,1612,7,121.0,Electric Power,431PS@7300RPM,2.0,Automatic,DVD Player with USB & Aux-in,Yes,368,Yes,1.0
1053,Porsche,911,Carrera S,17420000,7.9,6.0,10.7,AWD (All Wheel Drive),BS VI,Petrol,Coupe,1515,8,121.0,Electro-Hydraulic,450hp@6500rpm,2.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,132,Yes,4.0
1054,Porsche,911,Carrera S Cabriolet,18844000,11.6,6.0,7.6,AWD (All Wheel Drive),BS VI,Petrol,Convertible,1585,8,121.0,Electro-Hydraulic,450hp@6500rpm,2.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,132,Yes,4.0
1055,Nissan,Gtr,3.8 V6,21240272,9.0,6.0,7.6,AWD (All Wheel Drive),BS IV,Petrol,Coupe,1752,6,110.0,Yes,570PS@6800rpm,2.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,249,Yes,6.0
1056,Aston Martin,Vantage,Coupe,29500000,5.0,8.0,8.0,RWD (Rear Wheel Drive),BS IV,Petrol,Coupe,1530,8,122.0,Electric Power,505bhp@6000rpm,2.0,Automatic,CD Player with USB & Aux-in,Yes,249,Yes,6.0
1057,Aston Martin,Rapide,Luxe,38845823,9.1,12.0,12.9,RWD (Rear Wheel Drive),BS IV,Petrol,Sedan,1990,8,108.0,Electro-Hydraulic,560PS@6650rpm,4.0,Automatic,DVD Player with USB & Aux-in,Yes,300,Yes,8.0
1058,Ferrari,812 Superfast,Superfast,52000000,9.1,12.0,12.9,AWD (All Wheel Drive),BS IV,Petrol,Coupe,1630,7,108.0,Electro-Hydraulic,789 bhp @ 8500 rpm,2.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,300,Yes,4.0
1059,Maruti Suzuki,Alto 800 Tour,H1,354235,18.0,3.0,23.0,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,720,5,160.0,Electric Power,48PS@6000rpm,5.0,Manual,Not on offer,Yes,177,Yes,4.0
1060,Maruti Suzuki,Alto 800 Tour,H1 (O),356559,18.0,3.0,23.0,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,720,5,160.0,Yes,48PS@6000rpm,5.0,Manual,Not on offer,Yes,177,Yes,1.0
1061,Hyundai,Grand I10 Nios,Magna 1.2 Crdi,675090,20.7,3.0,23.0,FWD (Front Wheel Drive),BS VI,Diesel,Hatchback,720,5,160.0,Electric Power,75PS@4000rpm,5.0,Manual,USB & Aux-in,Yes,256,Yes,2.0
1062,Hyundai,Grand I10 Nios,Era 1.2 Vtvt,504990,20.7,4.0,23.0,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,935,5,165.0,Electric Power,83PS@6000rpm,5.0,Manual,Not on offer,Yes,256,Yes,2.0
1063,Hyundai,Grand I10 Nios,Magna 1.2 Vtvt,589610,20.7,4.0,23.0,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,935,5,165.0,Electric Power,83PS@6000rpm,5.0,Manual,USB & Aux-in,Yes,256,Yes,2.0
1064,Hyundai,Grand I10 Nios,Magna Amt 1.2 Vtvt,642610,20.7,4.0,23.0,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,935,5,165.0,Electric Power,83PS@6000rpm,5.0,Automatic,USB & Aux-in,Yes,256,Yes,2.0
1065,Hyundai,Grand I10 Nios,Sportz 1.2 Vtvt,643350,20.7,4.0,23.0,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,935,5,165.0,Electric Power,83PS@6000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,256,Yes,2.0
1066,Hyundai,Grand I10 Nios,Sportz Amt 1.2 Vtvt,703350,20.7,4.0,23.0,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,935,5,165.0,Electric Power,83PS@6000rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,256,Yes,2.0
1067,Hyundai,Grand I10 Nios,Sportz Dual Tone 1.2 Vtvt,673350,20.7,4.0,23.0,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,935,5,165.0,Electric Power,83PS@6000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,256,Yes,2.0
1068,Hyundai,Grand I10 Nios,Asta 1.2 Vtvt,718950,20.7,4.0,23.0,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,935,5,165.0,Electric Power,83PS@6000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,256,Yes,2.0
1069,Hyundai,Grand I10 Nios,Sportz Amt 1.2 Crdi,790350,20.7,3.0,23.0,FWD (Front Wheel Drive),BS VI,Diesel,Hatchback,935,5,165.0,Electric Power,75PS@4000rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,256,Yes,2.0
1070,Hyundai,Grand I10 Nios,Asta 1.2 Crdi,804450,20.7,3.0,23.0,FWD (Front Wheel Drive),BS VI,Diesel,Hatchback,935,5,165.0,Electric Power,75PS@4000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,256,Yes,2.0
1071,Hyundai,Xcent,S 1.2,643769,15.7,4.0,23.0,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,935,5,165.0,Electric Power,83PS@6000rpm,4.0,Manual,USB & Aux-in,Yes,407,Yes,2.0
1072,Hyundai,Xcent,S At 1.2,733734,15.7,4.0,23.0,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,935,4,165.0,Electric Power,82PS@6000rpm,4.0,Automatic,USB & Aux-in,Yes,407,Yes,2.0
1073,Hyundai,Xcent,Sx 1.2,705546,15.7,4.0,23.0,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1100,5,165.0,Electric Power,82PS@6000rpm,4.0,Manual,USB & Aux-in,Yes,407,Yes,2.0
1074,Hyundai,Xcent,Sx 1.2 (O),782346,15.7,4.0,23.0,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1100,5,165.0,Electric Power,82PS@6000rpm,4.0,Manual,USB & Aux-in,Yes,407,Yes,2.0
1075,Hyundai,Xcent,S 1.2 Crdi,742033,19.0,3.0,23.0,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1100,5,165.0,Electric Power,72PS@4000rpm,4.0,Manual,USB & Aux-in,Yes,407,Yes,2.0
1076,Hyundai,Xcent,E,581078,15.7,4.0,23.0,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1100,5,165.0,Electric Power,83PS@6000rpm,4.0,Manual,Not on offer,Yes,407,Yes,2.0
1077,Hyundai,Xcent,Sx 1.2 Crdi,798558,19.0,3.0,23.0,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1100,5,165.0,Electric Power,75PS@4000rpm,4.0,Manual,USB & Aux-in,Yes,407,Yes,2.0
1078,Hyundai,Xcent,Sx 1.2 Crdi (O),875358,19.0,3.0,23.0,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1100,5,165.0,Electric Power,72PS@4000rpm,4.0,Manual,CD Player with USB & Aux-in,Yes,407,Yes,2.0
1079,Hyundai,Xcent,E Crdi,673261,19.0,4.0,23.0,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1100,5,165.0,Electric Power,75PS@4000rpm,4.0,Manual,Not on offer,Yes,407,Yes,2.0
1080,Nissan,Micra,Xl (O) Cvt,662880,19.0,3.0,23.0,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,930,5,154.0,Electric Power,77PS@6000rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,251,Yes,2.0
1081,Nissan,Micra,Xv Cvt,781686,19.0,3.0,23.0,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,930,5,154.0,Electric Power,77PS@6000rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,251,Yes,2.0
1082,Nissan,Micra,Xld (O),743504,19.0,4.0,23.0,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,930,5,150.0,Electric Power,64PS@4000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,251,Yes,2.0
1083,Nissan,Micra,Xvd,812964,19.5,4.0,19.5,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1001,5,150.0,Electric Power,64PS@4000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,251,Yes,2.0
1084,Mahindra,Bolero,Zlx,942263,9.4,4.0,13.6,FWD (Front Wheel Drive),BS IV,Diesel,SUV,1615,5,180.0,Yes,63PS@3200rpm,5.0,Manual,CD/MP3 Player,Yes,1702,Yes,2.0
1085,Mahindra,Bolero,Slx,917055,12.3,4.0,15.5,FWD (Front Wheel Drive),BS IV,Diesel,SUV,1615,5,180.0,Yes,63PS@3200rpm,5.0,Manual,CD/MP3 Player,Yes,1702,Yes,2.0
1086,Mahindra,Bolero,Sle,860720,12.3,4.0,15.5,FWD (Front Wheel Drive),BS IV,Diesel,SUV,1615,5,180.0,Yes,63PS@3200rpm,5.0,Manual,Not on offer,Yes,1702,Yes,2.0
1087,Mahindra,Bolero,Ex,815883,9.4,4.0,13.6,FWD (Front Wheel Drive),BS IV,Diesel,SUV,1615,5,183.0,Yes,63PS@3200rpm,5.0,Manual,Not on offer,Yes,1702,Yes,2.0
1088,Mahindra,Bolero,Ex Non Ac,773678,9.4,4.0,13.6,FWD (Front Wheel Drive),BS IV,Diesel,SUV,1615,5,183.0,Yes,63PS@3200rpm,5.0,Manual,Not on offer,Yes,1702,Yes,2.0
1089,Maruti Suzuki,Ciaz,1.3L Alpha Smart Hybrid,1102689,28.09,4.0,13.6,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1105,5,170.0,Electric Power,89Bhp@4000RPM,4.0,Manual,USB & Aux-in,Yes,510,Yes,2.0
1090,Maruti Suzuki,Ciaz,1.3L Sigma Smart Hybrid,919689,28.09,4.0,13.6,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1105,5,170.0,Electric Power,89Bhp@4000RPM,4.0,Manual,CD Player with USB & Aux-in,Yes,510,Yes,2.0
1091,Maruti Suzuki,Ciaz,1.3L Delta Smart Hybrid,980689,28.09,4.0,13.6,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1105,5,170.0,Electric Power,89Bhp@4000RPM,4.0,Manual,CD Player with USB & Aux-in,Yes,510,Yes,2.0
1092,Maruti Suzuki,Ciaz,1.3L Zeta Smart Hybrid,1062689,28.09,4.0,13.6,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1105,5,170.0,Electric Power,89Bhp@4000RPM,4.0,Manual,CD Player with USB & Aux-in,Yes,510,Yes,2.0
1093,Maruti Suzuki,Ciaz,1.5L Sigma Smart Hybrid,819689,28.09,4.0,13.6,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,1010,5,170.0,Electric Power,103Bhp@6000rpm,4.0,Manual,CD Player with USB & Aux-in,Yes,510,Yes,2.0
1094,Maruti Suzuki,Ciaz,1.5L Delta Smart Hybrid,881689,28.09,4.0,13.6,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,1010,5,170.0,Electric Power,103Bhp@6000rpm,4.0,Manual,CD Player with USB & Aux-in,Yes,510,Yes,2.0
1095,Maruti Suzuki,Ciaz,1.5L Zeta Smart Hybrid,958689,21.56,4.0,13.6,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,1010,5,170.0,Electric Power,103Bhp@6000rpm,4.0,Manual,CD Player with USB & Aux-in,Yes,510,Yes,2.0
1096,Maruti Suzuki,Ciaz,1.5L Alpha Smart Hybrid,997689,21.56,4.0,13.6,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,1010,5,170.0,Electric Power,103Bhp@6000rpm,4.0,Manual,USB & Aux-in,Yes,510,Yes,2.0
1097,Maruti Suzuki,Ciaz,1.5L Delta At Smart Hybrid,980689,21.56,4.0,13.6,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,1010,4,170.0,Electric Power,103Bhp@6000rpm,4.0,Automatic,CD Player with USB & Aux-in,Yes,510,Yes,2.0
1098,Maruti Suzuki,Ciaz,1.5L Zeta At Smart Hybrid,1058688,21.56,4.0,13.6,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,1010,4,170.0,Electric Power,103Bhp@6000rpm,4.0,Automatic,CD Player with USB & Aux-in,Yes,510,Yes,2.0
1099,Maruti Suzuki,Ciaz,1.5L Alpha At Smart Hybrid,1098689,21.56,4.0,13.6,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,1010,4,170.0,Electric Power,103Bhp@6000rpm,4.0,Automatic,USB & Aux-in,Yes,510,Yes,2.0
1100,Maruti Suzuki,Ciaz,1.5L Alpha,1138189,26.82,4.0,13.6,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1105,6,170.0,Electric Power,94Bhp@4000RPM,4.0,Manual,USB & Aux-in,Yes,510,Yes,2.0
1101,Maruti Suzuki,Ciaz,1.5L Delta,997689,26032.0,4.0,13.6,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1105,6,170.0,Electric Power,94Bhp@4000RPM,4.0,Manual,CD Player with USB & Aux-in,Yes,510,Yes,2.0
1102,Maruti Suzuki,Ciaz,1.5L Zeta,1109189,26.32,4.0,13.6,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1105,6,170.0,Electric Power,94Bhp@4000RPM,4.0,Manual,CD Player with USB & Aux-in,Yes,510,Yes,2.0
1103,Skoda,Rapid,1.6 Mpi Ambition,998599,12.0,4.0,15.41,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1137,5,163.0,Electro-Hydraulic,105PS@5250rpm,4.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,460,Yes,2.0
1104,Skoda,Rapid,1.5 Tdi Cr Active,1006139,14.5,4.0,21.13,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1210,5,163.0,Electro-Hydraulic,110PS@4000rpm,4.0,Manual,Not on offer,Yes,460,Yes,2.0
1105,Skoda,Rapid,1.6 Mpi Active,881916,12.0,4.0,15.41,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1137,5,163.0,Electro-Hydraulic,105PS@5250rpm,4.0,Manual,Not on offer,Yes,460,Yes,2.0
1106,Skoda,Rapid,1.5 Tdi Cr Ambition,1129599,14.5,4.0,21.13,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1210,5,163.0,Electro-Hydraulic,110PS@4000rpm,4.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,460,Yes,2.0
1107,Skoda,Rapid,1.5 Tdi Cr Ambition At,1249599,14.5,4.0,21.72,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1228,7,163.0,Electro-Hydraulic,110PS@4000rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,460,Yes,2.0
1108,Skoda,Rapid,1.6 Mpi Style At,1243599,12.0,4.0,14.84,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1187,7,163.0,Electro-Hydraulic,105PS@5250rpm,4.0,Automatic,Not on offer,Yes,460,Yes,2.0
1109,Skoda,Rapid,1.5 Tdi Cr Style At,1399599,18.0,4.0,21.72,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1228,5,163.0,Electro-Hydraulic,110PS@4000rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,460,Yes,2.0
1110,Skoda,Rapid,1.5 Tdi Cr Style,1273599,18.0,4.0,21.13,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1210,5,163.0,Electro-Hydraulic,110PS@4000rpm,4.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,460,Yes,2.0
1111,Skoda,Rapid,1.6 Mpi Style,1115599,12.0,4.0,15.41,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1137,5,163.0,Electro-Hydraulic,105PS@5250rpm,4.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,460,Yes,2.0
1112,Skoda,Rapid,1.6 Mpi Ambition At,999599,12.0,4.0,14.84,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1187,5,163.0,Electro-Hydraulic,105PS@5250rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,460,Yes,2.0
1113,Skoda,Rapid,Onyx Mt Petrol,975599,12.0,4.0,15.41,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1137,5,163.0,Electro-Hydraulic,105PS@5250rpm,4.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,460,Yes,2.0
1114,Skoda,Rapid,Onyx At Petrol,1099599,12.0,4.0,14.84,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1187,7,163.0,Electro-Hydraulic,105PS@5250rpm,4.0,Automatic,Not on offer,Yes,460,Yes,2.0
1115,Skoda,Rapid,Onyx Mt Diesel,1158599,18.0,4.0,21.13,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1210,5,163.0,Electro-Hydraulic,110PS@4000rpm,4.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,460,Yes,2.0
1116,Skoda,Rapid,Onyx At Diesel,1273599,18.0,4.0,21.72,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1228,5,163.0,Electro-Hydraulic,110PS@4000rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,460,Yes,2.0
1117,Fiat,Abarth Punto,1.4 T-Jet,980970,17.0,4.0,21.72,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1228,5,155.0,Hydraulic Power,145PS@5500rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,460,Yes,2.0
1118,Hyundai,Creta,1.4 Crdi E Plus,999990,21.38,4.0,21.72,FWD (Front Wheel Drive),BS IV,Diesel,SUV,1228,6,190.0,Electric Power,90PS@4000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,475,Yes,2.0
1119,Hyundai,Creta,1.6 Vtvt E Plus,999990,15.29,4.0,21.72,FWD (Front Wheel Drive),BS IV,Petrol,SUV,1228,6,190.0,Electric Power,123PS@6400rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,475,Yes,2.0
1120,Hyundai,Creta,1.6 Vtvt Sx,1232534,15.29,4.0,21.72,FWD (Front Wheel Drive),BS IV,Petrol,SUV,1180,6,190.0,Electric Power,123PS@6400rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,475,Yes,2.0
1121,Hyundai,Creta,1.6 Vtvt Sx (O),1394437,15.29,4.0,21.72,FWD (Front Wheel Drive),BS IV,Petrol,SUV,1180,6,190.0,Electric Power,123PS@6400rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,475,Yes,6.0
1122,Hyundai,Creta,1.6 Vtvt Sx At,1377363,15.29,4.0,21.72,FWD (Front Wheel Drive),BS IV,Petrol,SUV,1180,6,190.0,Electric Power,123PS@6400rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,475,Yes,2.0
1123,Hyundai,Creta,1.6 Vtvt Sx Dual Tone,1287041,15.29,4.0,21.72,FWD (Front Wheel Drive),BS IV,Petrol,SUV,1180,6,190.0,Electric Power,123PS@6400rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,475,Yes,2.0
1124,Hyundai,Creta,1.4 Crdi S,1197919,21.38,4.0,21.72,FWD (Front Wheel Drive),BS IV,Diesel,SUV,1180,6,190.0,Electric Power,90PS@4000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,475,Yes,2.0
1125,Hyundai,Creta,1.6 Crdi Sx,1366797,17.01,4.0,21.72,FWD (Front Wheel Drive),BS IV,Diesel,SUV,1180,6,190.0,Electric Power,128ps@4000rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,475,Yes,2.0
1126,Hyundai,Creta,1.6 Crdi Sx (O),1543564,17.01,4.0,21.72,FWD (Front Wheel Drive),BS IV,Diesel,SUV,1180,6,190.0,Electric Power,128ps@4000rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,475,Yes,6.0
1127,Hyundai,Creta,1.6 Crdi Sx At,1527395,17.01,4.0,21.72,FWD (Front Wheel Drive),BS IV,Diesel,SUV,1180,6,190.0,Electric Power,128ps@4000rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,475,Yes,2.0
1128,Hyundai,Creta,1.6 Crdi Sx Dual Tone,1421208,17.01,4.0,21.72,FWD (Front Wheel Drive),BS IV,Diesel,SUV,1180,6,190.0,Electric Power,128ps@4000rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,475,Yes,2.0
1129,Hyundai,Creta,1.6 Crdi S At,1336033,17.01,4.0,21.72,FWD (Front Wheel Drive),BS IV,Diesel,SUV,1180,6,190.0,Electric Power,128ps@4000rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,475,Yes,2.0
